Knot Type,Grid ID,X-Permutation,O-Permutation,tb,r,Legendrian Mirror,Orientation Reversal,Legendrian Mirror of Orientation Reversal,x+,x-
13n1718,G2035,"(0, 2, 3, 9, 8, 5, 7, 6, 4, 1)","(3, 5, 7, 6, 4, 1, 2, 0, 9, 8)",-12,1,--,--,G2441,1,1
13n1718,G2441,"(0, 9, 6, 5, 7, 8, 4, 1, 3, 2)","(5, 4, 3, 1, 2, 6, 0, 7, 9, 8)",-12,1,--,--,G2035,1,1
m13n1718,G2219,"(0, 3, 6, 7, 5, 8, 9, 1, 4, 2)","(4, 8, 9, 1, 0, 2, 3, 6, 7, 5)",2,-1,--,--,G2625,0,1
m13n1718,G2220,"(0, 9, 3, 6, 4, 5, 7, 8, 1, 2)","(5, 1, 7, 0, 8, 9, 2, 3, 4, 6)",2,-1,--,--,G2626,0,1
m13n1718,G2625,"(0, 6, 4, 5, 7, 8, 2, 9, 1, 3)","(2, 1, 9, 0, 3, 4, 6, 5, 7, 8)",2,-1,--,--,G2219,0,1
m13n1718,G2626,"(0, 8, 9, 2, 4, 5, 3, 6, 7, 1)","(3, 1, 6, 7, 8, 0, 9, 2, 4, 5)",2,-1,--,--,G2220,0,1
m13n1718,G2221,"(0, 8, 1, 3, 4, 7, 5, 6, 9, 2)","(7, 5, 6, 9, 0, 2, 1, 3, 4, 8)",2,1,--,--,G2628,1,0
m13n1718,G2222,"(0, 1, 4, 5, 7, 8, 6, 9, 3, 2)","(6, 8, 9, 0, 3, 4, 2, 5, 1, 7)",2,1,--,--,G2627,1,0
m13n1718,G2627,"(0, 4, 5, 8, 6, 7, 9, 2, 3, 1)","(6, 7, 9, 2, 1, 3, 4, 5, 0, 8)",2,1,--,--,G2222,1,0
m13n1718,G2628,"(0, 2, 4, 1, 5, 6, 8, 9, 7, 3)","(5, 6, 8, 7, 9, 0, 3, 4, 2, 1)",2,1,--,--,G2221,1,0
13n1735,G2036,"(0, 8, 1, 2, 3, 6, 5, 7, 9, 4)","(5, 3, 4, 7, 9, 0, 8, 1, 2, 6)",2,-1,--,--,G2443,0,1
13n1735,G2037,"(0, 3, 2, 4, 5, 6, 1, 8, 9, 7)","(6, 8, 7, 9, 0, 3, 4, 2, 5, 1)",2,-1,--,--,G2442,0,1
13n1735,G2442,"(0, 8, 9, 2, 3, 5, 4, 6, 1, 7)","(4, 1, 6, 7, 8, 0, 9, 2, 5, 3)",2,-1,--,--,G2037,0,1
13n1735,G2443,"(0, 1, 6, 3, 2, 4, 8, 5, 7, 9)","(5, 8, 9, 7, 6, 0, 3, 1, 2, 4)",2,-1,--,--,G2036,0,1
13n1735,G2038,"(0, 5, 7, 9, 8, 1, 2, 3, 6, 4)","(8, 2, 3, 6, 4, 5, 7, 0, 1, 9)",2,1,--,--,G2444,1,0
13n1735,G2039,"(0, 8, 9, 6, 1, 2, 3, 5, 4, 7)","(6, 2, 5, 3, 4, 7, 8, 0, 9, 1)",2,1,--,--,G2445,1,0
13n1735,G2444,"(0, 2, 4, 1, 5, 7, 6, 3, 8, 9)","(5, 7, 8, 6, 9, 3, 2, 0, 1, 4)",2,1,--,--,G2038,1,0
13n1735,G2445,"(0, 6, 1, 3, 2, 4, 5, 8, 9, 7)","(4, 2, 5, 8, 7, 9, 0, 1, 6, 3)",2,1,--,--,G2039,1,0
m13n1735,G2223,"(0, 1, 9, 4, 6, 8, 7, 5, 3, 2)","(4, 5, 3, 7, 0, 2, 1, 9, 8, 6)",-12,-1,--,--,?,1,1
m13n1735,G2629,"(0, 9, 1, 2, 8, 5, 7, 6, 4, 3)","(5, 4, 6, 0, 3, 1, 2, 9, 8, 7)",-12,-1,--,--,?,1,1
m13n1735,G2224,"(0, 9, 7, 5, 4, 6, 8, 3, 1, 2)","(6, 4, 3, 1, 0, 2, 5, 9, 7, 8)",-12,1,--,--,?,1,1
m13n1735,G2630,"(0, 9, 7, 6, 8, 5, 1, 2, 4, 3)","(6, 5, 4, 1, 2, 0, 3, 7, 9, 8)",-12,1,--,--,?,1,1
13n1762,G2040,"(0, 9, 8, 5, 3, 6, 4, 2, 1, 7)","(6, 4, 1, 0, 7, 9, 8, 5, 3, 2)",-11,-2,--,--,G2446,1,1
13n1762,G2446,"(0, 9, 7, 6, 3, 5, 2, 4, 8, 1)","(4, 2, 1, 8, 7, 0, 6, 9, 3, 5)",-11,-2,--,--,G2040,1,1
13n1762,G2041,"(0, 9, 3, 1, 8, 4, 7, 6, 5, 2)","(8, 4, 6, 5, 2, 0, 3, 1, 9, 7)",-11,0,G2042,G2447,G2448,1,1
13n1762,G2042,"(0, 5, 7, 6, 3, 4, 2, 9, 1, 8)","(6, 9, 2, 1, 0, 8, 5, 4, 7, 3)",-11,0,G2041,G2448,G2447,1,1
13n1762,G2043,"(0, 8, 1, 9, 5, 4, 3, 7, 6, 2)","(5, 4, 6, 3, 2, 0, 8, 1, 9, 7)",-11,0,G2044,G2450,G2449,1,1
13n1762,G2044,"(0, 8, 7, 9, 3, 6, 5, 2, 4, 1)","(3, 2, 1, 5, 8, 4, 0, 7, 9, 6)",-11,0,G2043,G2449,G2450,1,1
13n1762,G2447,"(0, 8, 1, 9, 7, 6, 5, 2, 4, 3)","(5, 2, 6, 4, 3, 0, 8, 7, 1, 9)",-11,0,G2448,G2041,G2042,1,1
13n1762,G2448,"(0, 8, 5, 4, 7, 3, 6, 9, 2, 1)","(3, 4, 2, 9, 1, 8, 0, 5, 7, 6)",-11,0,G2447,G2042,G2041,1,1
13n1762,G2449,"(0, 8, 6, 4, 7, 5, 3, 2, 9, 1)","(5, 3, 9, 8, 2, 1, 0, 6, 4, 7)",-11,0,G2450,G2044,G2043,1,1
13n1762,G2450,"(0, 8, 6, 3, 5, 2, 9, 4, 7, 1)","(4, 2, 1, 9, 0, 7, 6, 8, 3, 5)",-11,0,G2449,G2043,G2044,1,1
13n1762,G2045,"(0, 6, 5, 3, 1, 4, 2, 9, 8, 7)","(5, 4, 2, 9, 8, 0, 7, 6, 3, 1)",-11,2,--,--,G2451,1,1
13n1762,G2451,"(0, 3, 7, 9, 6, 8, 5, 4, 2, 1)","(6, 8, 2, 5, 1, 4, 3, 0, 9, 7)",-11,2,--,--,G2045,1,1
m13n1762,G2225,"(0, 3, 5, 6, 2, 4, 7, 8, 1, 9)","(4, 6, 7, 1, 8, 9, 0, 3, 5, 2)",1,0,G2226,G2632,G2631,1,1
m13n1762,G2226,"(0, 1, 9, 2, 3, 6, 8, 4, 5, 7)","(6, 8, 5, 7, 0, 1, 2, 9, 3, 4)",1,0,G2225,G2631,G2632,1,1
m13n1762,G2631,"(0, 2, 5, 6, 7, 4, 8, 9, 1, 3)","(4, 7, 8, 1, 3, 9, 0, 2, 5, 6)",1,0,G2632,G2226,G2225,1,1
m13n1762,G2632,"(0, 1, 4, 6, 3, 5, 7, 8, 2, 9)","(5, 8, 9, 2, 0, 1, 4, 6, 7, 3)",1,0,G2631,G2225,G2226,1,1
13n1779,G728,"(0, 7, 6, 5, 4, 2, 3, 1, 9, 8)","(5, 1, 3, 9, 8, 7, 0, 6, 4, 2)",-15,0,G729,G728,G729,1,1
13n1779,G729,"(0, 9, 7, 6, 8, 5, 3, 4, 2, 1)","(5, 3, 2, 1, 4, 9, 7, 0, 6, 8)",-15,0,G728,G729,G728,1,1
m13n1779,G1659,"(0, 8, 1, 2, 3, 4, 6, 5, 7, 9)","(6, 3, 5, 7, 9, 0, 2, 8, 1, 4)",5,0,G1660,G1660,G1659,0,0
m13n1779,G1660,"(0, 1, 3, 5, 4, 6, 7, 8, 9, 2)","(4, 6, 8, 2, 9, 0, 1, 5, 3, 7)",5,0,G1659,G1659,G1660,0,0
13n1836,G730,"(0, 1, 9, 3, 5, 4, 7, 6, 8, 2)","(3, 4, 2, 6, 0, 8, 1, 9, 5, 7)",-4,-1,--,--,G730,1,1
13n1836,G731,"(0, 4, 6, 5, 8, 7, 9, 3, 1, 2)","(5, 7, 3, 1, 4, 2, 6, 0, 8, 9)",-4,1,--,--,G731,1,1
m13n1836,G1661,"(0, 4, 2, 6, 5, 7, 3, 9, 1, 8)","(3, 1, 7, 9, 8, 0, 6, 4, 5, 2)",-6,-1,--,--,G1661,1,1
m13n1836,G1662,"(0, 7, 9, 5, 1, 3, 2, 6, 4, 8)","(6, 3, 4, 2, 8, 0, 9, 1, 7, 5)",-6,1,--,--,G1662,1,1
13n1864,G732,"(0, 1, 9, 4, 2, 3, 8, 6, 5, 7)","(3, 8, 6, 0, 5, 7, 4, 1, 9, 2)",-5,0,G733,G732,G733,1,1
13n1864,G733,"(0, 6, 4, 5, 8, 9, 7, 2, 1, 3)","(5, 2, 7, 1, 3, 4, 0, 8, 6, 9)",-5,0,G732,G733,G732,1,1
m13n1864,G1663,"(0, 9, 3, 5, 7, 4, 8, 1, 6, 2)","(5, 4, 6, 1, 2, 0, 3, 7, 9, 8)",-5,0,G1664,G1664,G1663,1,1
m13n1864,G1664,"(0, 1, 3, 8, 7, 9, 4, 6, 5, 2)","(4, 6, 9, 2, 0, 5, 1, 3, 8, 7)",-5,0,G1663,G1663,G1664,1,1
13n1901,G2046,"(0, 8, 6, 9, 7, 2, 4, 5, 3, 1)","(4, 2, 1, 5, 3, 6, 8, 0, 9, 7)",-7,0,G2047,G2452,G2453,1,1
13n1901,G2047,"(0, 3, 1, 9, 8, 6, 4, 5, 7, 2)","(4, 8, 7, 5, 2, 0, 9, 1, 3, 6)",-7,0,G2046,G2453,G2452,1,1
13n1901,G2452,"(0, 7, 9, 4, 5, 3, 6, 2, 1, 8)","(5, 2, 6, 8, 1, 7, 0, 9, 4, 3)",-7,0,G2453,G2046,G2047,1,1
13n1901,G2453,"(0, 9, 5, 8, 6, 7, 2, 4, 1, 3)","(7, 2, 1, 4, 0, 3, 5, 9, 6, 8)",-7,0,G2452,G2047,G2046,1,1
m13n1901,G2227,"(0, 8, 3, 5, 2, 4, 6, 7, 9, 1)","(4, 2, 9, 1, 7, 8, 0, 3, 5, 6)",-3,0,G2228,G2634,G2633,1,1
m13n1901,G2228,"(0, 1, 6, 7, 4, 8, 5, 3, 9, 2)","(5, 8, 9, 3, 0, 2, 1, 6, 4, 7)",-3,0,G2227,G2633,G2634,1,1
m13n1901,G2633,"(0, 9, 4, 2, 5, 3, 6, 7, 1, 8)","(6, 3, 1, 7, 0, 8, 9, 4, 5, 2)",-3,0,G2634,G2228,G2227,1,1
m13n1901,G2634,"(0, 8, 6, 3, 5, 1, 2, 4, 7, 9)","(5, 4, 2, 7, 9, 6, 8, 0, 1, 3)",-3,0,G2633,G2227,G2228,1,1
13n1907,G734,"(0, 7, 9, 6, 5, 4, 2, 3, 1, 8)","(4, 3, 1, 0, 8, 7, 6, 9, 5, 2)",-15,-2,--,--,G735,1,1
13n1907,G735,"(0, 6, 9, 8, 7, 5, 2, 4, 1, 3)","(4, 2, 3, 1, 0, 9, 8, 6, 5, 7)",-15,-2,--,--,G734,1,1
13n1907,G736,"(0, 9, 7, 8, 6, 5, 3, 4, 2, 1)","(3, 2, 1, 5, 4, 0, 7, 9, 8, 6)",-15,0,G737,G737,G736,1,1
13n1907,G737,"(0, 9, 7, 8, 6, 5, 3, 4, 2, 1)","(5, 3, 2, 4, 1, 7, 6, 0, 9, 8)",-15,0,G736,G736,G737,1,1
13n1907,G738,"(0, 7, 5, 6, 4, 3, 2, 9, 1, 8)","(6, 3, 9, 2, 1, 0, 8, 7, 5, 4)",-15,2,--,--,G739,1,1
13n1907,G739,"(0, 2, 9, 1, 8, 6, 5, 4, 7, 3)","(6, 8, 7, 5, 4, 3, 2, 0, 1, 9)",-15,2,--,--,G738,1,1
m13n1907,G1665,"(0, 2, 1, 3, 4, 5, 6, 8, 7, 9)","(8, 9, 5, 6, 7, 0, 2, 3, 1, 4)",5,0,G1666,G1665,G1666,0,0
m13n1907,G1666,"(0, 2, 1, 3, 4, 5, 6, 8, 7, 9)","(5, 8, 6, 7, 9, 2, 3, 4, 0, 1)",5,0,G1665,G1666,G1665,0,0
13n1916,G2048,"(0, 9, 6, 5, 8, 2, 7, 4, 1, 3)","(4, 2, 1, 0, 3, 6, 9, 8, 5, 7)",-11,-2,--,--,G2454,1,1
13n1916,G2454,"(0, 2, 9, 8, 1, 4, 7, 6, 5, 3)","(4, 6, 3, 0, 5, 9, 2, 1, 8, 7)",-11,-2,--,--,G2048,1,1
13n1916,G2049,"(0, 9, 7, 5, 6, 2, 4, 1, 3, 8)","(5, 4, 3, 1, 8, 7, 0, 6, 9, 2)",-11,0,G2050,G2455,G2456,1,1
13n1916,G2050,"(0, 6, 7, 5, 3, 2, 4, 9, 1, 8)","(5, 4, 1, 9, 8, 7, 0, 3, 6, 2)",-11,0,G2049,G2456,G2455,1,1
13n1916,G2455,"(0, 8, 5, 4, 7, 3, 6, 9, 2, 1)","(4, 2, 3, 9, 1, 8, 0, 5, 7, 6)",-11,0,G2456,G2049,G2050,1,1
13n1916,G2456,"(0, 9, 6, 4, 7, 5, 2, 3, 1, 8)","(7, 5, 2, 8, 1, 0, 9, 6, 4, 3)",-11,0,G2455,G2050,G2049,1,1
13n1916,G2051,"(0, 2, 9, 6, 1, 5, 8, 7, 4, 3)","(6, 8, 5, 4, 7, 0, 3, 2, 1, 9)",-11,2,--,--,G2457,1,1
13n1916,G2457,"(0, 8, 7, 6, 9, 2, 5, 4, 1, 3)","(6, 5, 2, 1, 4, 8, 3, 0, 7, 9)",-11,2,--,--,G2051,1,1
m13n1916,G2229,"(0, 3, 1, 4, 5, 8, 9, 6, 2, 7)","(6, 9, 7, 0, 2, 3, 4, 1, 8, 5)",1,0,G2230,G2636,G2635,1,1
m13n1916,G2230,"(0, 7, 9, 1, 5, 2, 3, 4, 6, 8)","(6, 3, 4, 8, 0, 7, 9, 1, 2, 5)",1,0,G2229,G2635,G2636,1,1
m13n1916,G2635,"(0, 2, 4, 5, 8, 9, 6, 7, 1, 3)","(5, 6, 7, 9, 1, 3, 0, 2, 4, 8)",1,0,G2636,G2230,G2229,1,1
m13n1916,G2636,"(0, 1, 2, 9, 5, 3, 4, 7, 6, 8)","(3, 5, 7, 4, 0, 6, 8, 1, 9, 2)",1,0,G2635,G2229,G2230,1,1
13n1945,G2052,"(0, 5, 4, 7, 8, 6, 9, 3, 1, 2)","(3, 1, 8, 9, 2, 0, 5, 7, 4, 6)",-4,-1,--,--,G2458,1,1
13n1945,G2458,"(0, 8, 9, 7, 2, 1, 5, 3, 4, 6)","(5, 1, 4, 0, 8, 6, 9, 7, 2, 3)",-4,-1,--,--,G2052,1,1
13n1945,G2053,"(0, 1, 9, 3, 6, 4, 5, 8, 7, 2)","(6, 8, 5, 7, 2, 0, 3, 4, 1, 9)",-4,1,--,--,G2459,1,1
13n1945,G2459,"(0, 2, 3, 1, 5, 4, 9, 7, 8, 6)","(3, 4, 9, 7, 0, 8, 6, 2, 5, 1)",-4,1,--,--,G2053,1,1
m13n1945,G2231,"(0, 2, 1, 3, 9, 6, 8, 7, 4, 5)","(3, 6, 4, 7, 5, 0, 2, 9, 8, 1)",-6,-1,--,--,G2639,1,1
m13n1945,G2232,"(0, 5, 7, 4, 3, 6, 8, 1, 9, 2)","(3, 1, 2, 9, 5, 0, 4, 7, 6, 8)",-6,-1,--,--,G2640,1,1
m13n1945,G2233,"(0, 4, 6, 8, 5, 7, 2, 9, 3, 1)","(2, 7, 1, 3, 9, 0, 8, 4, 6, 5)",-6,-1,--,--,G2638,1,1
m13n1945,G2234,"(0, 7, 8, 6, 5, 1, 3, 2, 4, 9)","(5, 2, 4, 9, 7, 6, 0, 8, 1, 3)",-6,-1,--,--,G2637,1,1
m13n1945,G2637,"(0, 5, 7, 6, 8, 4, 3, 1, 2, 9)","(6, 8, 1, 9, 2, 0, 5, 4, 7, 3)",-6,-1,--,--,G2234,1,1
m13n1945,G2638,"(0, 4, 2, 9, 1, 3, 7, 5, 8, 6)","(7, 8, 5, 4, 6, 0, 2, 1, 3, 9)",-6,-1,--,--,G2233,1,1
m13n1945,G2639,"(0, 5, 6, 2, 4, 3, 1, 7, 9, 8)","(7, 9, 1, 8, 0, 5, 4, 2, 6, 3)",-6,-1,--,--,G2231,1,1
m13n1945,G2640,"(0, 2, 1, 4, 8, 3, 9, 6, 7, 5)","(6, 9, 7, 0, 2, 5, 4, 1, 3, 8)",-6,-1,--,--,G2232,1,1
m13n1945,G2235,"(0, 5, 7, 6, 8, 4, 3, 1, 2, 9)","(6, 8, 1, 9, 3, 2, 0, 5, 7, 4)",-6,1,--,--,G2642,1,1
m13n1945,G2236,"(0, 3, 1, 4, 6, 9, 8, 5, 7, 2)","(4, 6, 5, 8, 2, 7, 3, 0, 1, 9)",-6,1,--,--,G2641,1,1
m13n1945,G2237,"(0, 1, 8, 7, 9, 6, 2, 4, 3, 5)","(4, 7, 6, 3, 5, 0, 8, 1, 9, 2)",-6,1,--,--,G2643,1,1
m13n1945,G2238,"(0, 8, 2, 9, 4, 6, 3, 5, 7, 1)","(6, 5, 7, 3, 1, 2, 8, 0, 4, 9)",-6,1,--,--,G2644,1,1
m13n1945,G2641,"(0, 8, 9, 6, 2, 7, 1, 4, 3, 5)","(7, 2, 4, 1, 0, 3, 5, 8, 6, 9)",-6,1,--,--,G2236,1,1
m13n1945,G2642,"(0, 7, 8, 6, 5, 1, 3, 2, 4, 9)","(6, 2, 5, 4, 9, 7, 0, 8, 1, 3)",-6,1,--,--,G2235,1,1
m13n1945,G2643,"(0, 9, 1, 7, 5, 4, 6, 2, 3, 8)","(5, 2, 6, 4, 3, 8, 0, 7, 9, 1)",-6,1,--,--,G2237,1,1
m13n1945,G2644,"(0, 8, 1, 9, 3, 5, 7, 4, 2, 6)","(7, 3, 5, 4, 6, 0, 2, 1, 8, 9)",-6,1,--,--,G2238,1,1
13n2102,G2054,"(0, 1, 9, 8, 6, 3, 7, 5, 4, 2)","(3, 5, 4, 2, 0, 9, 1, 8, 7, 6)",-15,-2,--,--,G2460,1,1
13n2102,G2460,"(0, 7, 9, 8, 6, 5, 4, 1, 3, 2)","(4, 1, 3, 2, 0, 7, 9, 6, 8, 5)",-15,-2,--,--,G2054,1,1
13n2102,G2055,"(0, 9, 7, 8, 6, 5, 3, 2, 4, 1)","(8, 3, 2, 4, 1, 0, 7, 6, 9, 5)",-15,0,G2056,G2461,G2462,1,1
13n2102,G2056,"(0, 9, 7, 6, 4, 5, 3, 2, 1, 8)","(6, 5, 2, 1, 8, 0, 9, 4, 7, 3)",-15,0,G2055,G2462,G2461,1,1
13n2102,G2461,"(0, 9, 7, 6, 5, 3, 4, 2, 1, 8)","(5, 4, 2, 1, 8, 6, 0, 9, 7, 3)",-15,0,G2462,G2055,G2056,1,1
13n2102,G2462,"(0, 7, 6, 4, 5, 3, 2, 1, 9, 8)","(5, 1, 9, 8, 2, 0, 7, 6, 4, 3)",-15,0,G2461,G2056,G2055,1,1
13n2102,G2057,"(0, 8, 7, 5, 9, 6, 4, 3, 1, 2)","(6, 5, 4, 1, 3, 2, 0, 8, 7, 9)",-15,2,--,--,G2463,1,1
13n2102,G2463,"(0, 9, 1, 8, 7, 6, 4, 3, 5, 2)","(7, 4, 6, 3, 5, 2, 0, 9, 1, 8)",-15,2,--,--,G2057,1,1
m13n2102,G2239,"(0, 1, 3, 2, 4, 6, 7, 9, 5, 8)","(4, 6, 7, 5, 8, 9, 0, 3, 1, 2)",5,0,G2240,G2645,G2646,0,0
m13n2102,G2240,"(0, 1, 2, 4, 5, 3, 6, 9, 7, 8)","(5, 3, 6, 7, 9, 8, 0, 4, 1, 2)",5,0,G2239,G2646,G2645,0,0
m13n2102,G2645,"(0, 1, 9, 2, 4, 5, 3, 6, 7, 8)","(4, 5, 3, 6, 7, 0, 8, 1, 9, 2)",5,0,G2646,G2239,G2240,0,0
m13n2102,G2646,"(0, 2, 3, 5, 7, 4, 6, 8, 1, 9)","(4, 6, 7, 8, 1, 9, 0, 2, 5, 3)",5,0,G2645,G2240,G2239,0,0
13n2180,G742,"(0, 5, 2, 3, 9, 6, 1, 4, 7, 8)","(4, 1, 6, 7, 5, 0, 8, 9, 2, 3)",-3,0,G743,G742,G743,1,1
13n2180,G743,"(0, 5, 1, 7, 3, 4, 8, 2, 6, 9)","(7, 8, 6, 2, 9, 0, 1, 5, 3, 4)",-3,0,G742,G743,G742,1,1
m13n2180,G1669,"(0, 9, 6, 5, 4, 7, 2, 1, 3, 8)","(7, 4, 1, 0, 8, 3, 6, 5, 9, 2)",-7,0,G1670,G1670,G1669,1,1
m13n2180,G1670,"(0, 6, 2, 8, 7, 1, 5, 9, 4, 3)","(7, 9, 5, 4, 3, 6, 0, 2, 1, 8)",-7,0,G1669,G1669,G1670,1,1
13n2303,G2058,"(0, 2, 4, 5, 9, 7, 8, 6, 1, 3)","(5, 6, 8, 1, 3, 0, 2, 9, 4, 7)",-2,-1,--,--,G2464,1,1
13n2303,G2059,"(0, 3, 4, 9, 6, 8, 5, 7, 1, 2)","(5, 7, 1, 2, 0, 3, 9, 4, 6, 8)",-2,-1,--,--,G2465,1,1
13n2303,G2464,"(0, 4, 2, 3, 1, 7, 5, 8, 6, 9)","(7, 8, 6, 9, 4, 2, 0, 3, 1, 5)",-2,-1,--,--,G2058,1,1
13n2303,G2465,"(0, 2, 3, 7, 5, 8, 6, 4, 1, 9)","(4, 6, 8, 1, 9, 2, 0, 7, 5, 3)",-2,-1,--,--,G2059,1,1
13n2303,G2060,"(0, 2, 7, 5, 6, 4, 8, 9, 1, 3)","(6, 9, 4, 1, 3, 0, 2, 5, 7, 8)",-2,1,--,--,G2466,1,1
13n2303,G2061,"(0, 1, 5, 7, 4, 6, 3, 8, 9, 2)","(4, 6, 8, 3, 9, 2, 0, 1, 5, 7)",-2,1,--,--,G2467,1,1
13n2303,G2466,"(0, 3, 1, 4, 2, 8, 6, 7, 5, 9)","(4, 8, 6, 9, 7, 5, 0, 3, 1, 2)",-2,1,--,--,G2060,1,1
13n2303,G2467,"(0, 8, 5, 3, 1, 4, 2, 6, 7, 9)","(6, 4, 2, 9, 7, 0, 8, 1, 3, 5)",-2,1,--,--,G2061,1,1
m13n2303,G2241,"(0, 8, 1, 9, 7, 2, 6, 3, 5, 4)","(6, 3, 5, 4, 0, 8, 1, 9, 2, 7)",-8,-1,--,--,G2647,1,1
m13n2303,G2647,"(0, 2, 9, 1, 4, 6, 8, 7, 5, 3)","(4, 6, 3, 5, 7, 0, 2, 1, 9, 8)",-8,-1,--,--,G2241,1,1
m13n2303,G2242,"(0, 9, 1, 8, 2, 7, 5, 3, 6, 4)","(7, 2, 5, 3, 6, 4, 0, 9, 1, 8)",-8,1,--,--,G2648,1,1
m13n2303,G2648,"(0, 8, 6, 5, 7, 9, 2, 4, 1, 3)","(5, 4, 2, 1, 3, 6, 8, 0, 7, 9)",-8,1,--,--,G2242,1,1
13n2428,G2062,"(0, 9, 6, 8, 7, 5, 2, 4, 1, 3)","(4, 2, 1, 3, 0, 9, 8, 6, 5, 7)",-15,-2,--,--,G2468,1,1
13n2428,G2468,"(0, 7, 9, 8, 6, 5, 4, 1, 3, 2)","(4, 1, 3, 0, 2, 9, 7, 6, 8, 5)",-15,-2,--,--,G2062,1,1
13n2428,G2063,"(0, 7, 6, 4, 5, 3, 2, 1, 9, 8)","(5, 2, 9, 7, 1, 0, 8, 6, 4, 3)",-15,0,G2064,G2469,G2470,1,1
13n2428,G2064,"(0, 7, 5, 4, 6, 3, 9, 2, 8, 1)","(3, 2, 1, 9, 0, 8, 7, 5, 4, 6)",-15,0,G2063,G2470,G2469,1,1
13n2428,G2469,"(0, 9, 7, 6, 4, 5, 3, 2, 1, 8)","(6, 2, 5, 1, 8, 0, 9, 7, 4, 3)",-15,0,G2470,G2063,G2064,1,1
13n2428,G2470,"(0, 9, 7, 8, 6, 5, 3, 2, 4, 1)","(5, 3, 2, 4, 1, 7, 0, 6, 9, 8)",-15,0,G2469,G2064,G2063,1,1
13n2428,G2065,"(0, 2, 9, 1, 8, 6, 5, 7, 4, 3)","(6, 8, 7, 5, 4, 3, 0, 2, 1, 9)",-15,2,--,--,G2471,1,1
13n2428,G2471,"(0, 9, 1, 8, 7, 6, 4, 3, 5, 2)","(7, 4, 6, 5, 3, 0, 2, 9, 1, 8)",-15,2,--,--,G2065,1,1
m13n2428,G2243,"(0, 7, 9, 1, 2, 4, 5, 3, 6, 8)","(4, 2, 3, 5, 6, 7, 0, 8, 9, 1)",5,0,G2244,G2650,G2649,0,0
m13n2428,G2244,"(0, 2, 3, 5, 7, 4, 6, 8, 1, 9)","(7, 8, 9, 1, 2, 0, 3, 5, 6, 4)",5,0,G2243,G2649,G2650,0,0
m13n2428,G2649,"(0, 3, 1, 2, 4, 7, 5, 8, 6, 9)","(7, 8, 6, 9, 0, 1, 3, 4, 2, 5)",5,0,G2650,G2244,G2243,0,0
m13n2428,G2650,"(0, 8, 9, 1, 4, 2, 3, 5, 6, 7)","(5, 3, 6, 8, 0, 7, 9, 1, 2, 4)",5,0,G2649,G2243,G2244,0,0
13n2436,G744,"(0, 5, 8, 6, 9, 2, 3, 4, 1, 7)","(3, 9, 1, 0, 4, 5, 7, 8, 6, 2)",-2,-1,--,--,G745,1,1
13n2436,G745,"(0, 1, 2, 6, 8, 4, 7, 9, 5, 3)","(4, 5, 9, 0, 3, 1, 2, 6, 8, 7)",-2,-1,--,--,G744,1,1
13n2436,G746,"(0, 6, 3, 4, 5, 8, 1, 9, 2, 7)","(5, 1, 9, 0, 2, 3, 7, 6, 8, 4)",-2,1,--,--,G747,1,1
13n2436,G747,"(0, 8, 4, 6, 9, 5, 7, 1, 2, 3)","(6, 5, 7, 1, 2, 0, 3, 4, 8, 9)",-2,1,--,--,G746,1,1
m13n2436,G1671,"(0, 3, 2, 1, 7, 5, 9, 6, 4, 8)","(6, 9, 8, 4, 3, 0, 2, 1, 7, 5)",-8,-1,--,--,G1672,1,1
m13n2436,G1672,"(0, 5, 2, 6, 9, 8, 7, 4, 1, 3)","(4, 8, 7, 1, 3, 2, 0, 9, 5, 6)",-8,-1,--,--,G1671,1,1
m13n2436,G1673,"(0, 4, 2, 9, 3, 1, 7, 6, 5, 8)","(3, 1, 7, 6, 8, 5, 4, 0, 9, 2)",-8,1,--,--,G1674,1,1
m13n2436,G1674,"(0, 2, 9, 6, 5, 4, 7, 1, 8, 3)","(7, 8, 4, 3, 1, 0, 2, 6, 5, 9)",-8,1,--,--,G1673,1,1
13n2491,G2066,"(0, 8, 7, 6, 5, 2, 3, 1, 4, 9)","(5, 4, 1, 9, 8, 7, 0, 6, 2, 3)",-12,-1,--,--,?,1,1
13n2491,G2472,"(0, 8, 6, 9, 4, 5, 3, 2, 7, 1)","(3, 2, 1, 7, 8, 0, 9, 6, 4, 5)",-12,-1,--,--,?,1,1
13n2491,G2067,"(0, 5, 8, 6, 7, 4, 3, 2, 1, 9)","(6, 7, 3, 9, 2, 1, 0, 8, 5, 4)",-12,1,--,--,?,1,1
13n2491,G2473,"(0, 4, 9, 8, 6, 7, 2, 5, 3, 1)","(6, 7, 5, 2, 1, 3, 4, 0, 9, 8)",-12,1,--,--,?,1,1
m13n2491,G2245,"(0, 1, 9, 2, 8, 6, 3, 4, 5, 7)","(4, 6, 5, 7, 0, 9, 8, 1, 2, 3)",2,-1,--,--,G2651,0,1
m13n2491,G2246,"(0, 9, 1, 5, 4, 2, 3, 6, 7, 8)","(4, 3, 6, 0, 7, 5, 8, 9, 1, 2)",2,-1,--,--,G2652,0,1
m13n2491,G2651,"(0, 1, 2, 3, 7, 5, 4, 6, 9, 8)","(4, 6, 9, 0, 1, 8, 7, 2, 5, 3)",2,-1,--,--,G2245,0,1
